HGNC ID,GENE,Approved name,Status,Previous symbols,Alias symbols,Chromosome,Accession numbers,RefSeq IDs,ENTREZ,ENSGID,GENE_GC%,CHR,START,END,GENE_BIOMART_OTHERS
HGNC:24967,MIS12,MIS12 kinetochore complex component,Approved,,"MGC2488, hMIS12, KNTC2AP, MTW1",17p13.2,AL136906,NM_024039,79003,ENSG00000167842,44.08,17,5389605,5394134,
HGNC:19320,CD300C,CD300c molecule,Approved,,"CMRF35, LIR, CMRF-35A, CMRF35A, IGSF16",17q25.1,BC022279,NM_006678,10871,ENSG00000167850,58.6,17,72537247,72542282,
HGNC:19319,CD300A,CD300a molecule,Approved,,"Irp60, CMRF35H, CMRF-35-H9, IRC1, IRC2, IGSF12",17q25.1,BC032352,NM_007261,11314,ENSG00000167851,52.04,17,72462555,72480933,
HGNC:15534,TEKT1,tektin 1,Approved,,,17p13.1,,NM_053285,83659,ENSG00000167858,42.61,17,6692452,6735080,
HGNC:15736,HID1,HID1 domain containing,Approved,C17orf28,"DMC1, HID-1",17q25.1,,NM_030630,283987,ENSG00000167861,58.04,17,72946838,72969261,
HGNC:5359,MRPL58,mitochondrial ribosomal protein L58,Approved,ICT1,DS-1,17q25.1,X81788,NM_001545,3396,ENSG00000167862,48.66,17,73008765,73017356,ICT1
HGNC:845,ATP5PD,ATP synthase peripheral stalk subunit d,Approved,ATP5H,"ATPQ, ATP5JD",17q25.1,AF087135,NM_006356,10476,ENSG00000167863,47.61,17,73034958,73043080,ATP5H
HGNC:32371,TMEM88,transmembrane protein 88,Approved,,"MGC71744, FLJ20025",17p13.1,BC057812,NM_203411,92162,ENSG00000167874,63.09,17,7758383,7759417,
HGNC:3503,EVPL,envoplakin,Approved,,EVPK,17q25.1,U53786,NM_001988,2125,ENSG00000167880,59.48,17,74000583,74023533,
HGNC:11302,SRP68,signal recognition particle 68,Approved,,,17q25.1,AF195951,NM_014230,6730,ENSG00000167881,46.07,17,74035184,74068734,
HGNC:24140,MGAT5B,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B",Approved,,"GnT-IX, FLJ25132, GnT-VB",17q25.2,AB109185,NM_144677,146664,ENSG00000167889,54.13,17,74864538,74946475,
HGNC:20474,TMC8,transmembrane channel like 8,Approved,EVER2,EVIN2,17q25.3,AY057380,,147138,ENSG00000167895,60.46,17,76126851,76139049,
HGNC:11830,TK1,thymidine kinase 1,Approved,,,17q25.3,,NM_003258,7083,ENSG00000167900,53.2,17,76170160,76183314,
HGNC:26510,TMEM68,transmembrane protein 68,Approved,,FLJ32370,8q12.1,AK056932,NM_152417,137695,ENSG00000167904,38.91,8,56608983,56685966,
HGNC:2651,CYP7A1,cytochrome P450 family 7 subfamily A member 1,Approved,CYP7,,8q12.1,M89803,NM_000780,1581,ENSG00000167910,37.15,8,59402737,59412795,
HGNC:13311,GSDMA,gasdermin A,Approved,"GSDM, GSDM1",FLJ39120,17q21.1,AB093591,NM_178171,284110,ENSG00000167914,50.44,17,38119226,38134019,
HGNC:18527,KRT24,keratin 24,Approved,,"FLJ20261, MGC138169, MGC138173",17q21.2,,NM_019016,192666,ENSG00000167916,42.88,17,38854243,38860002,
HGNC:24438,GHDC,GH3 domain containing,Approved,,LGP1,17q21.2,"AF316997, BC011056",NM_032484,84514,ENSG00000167925,58.25,17,40340817,40346531,
HGNC:14163,FAM234A,family with sequence similarity 234 member A,Approved,"C16orf9, ITFG3","DKFZP761D0211, FLJ32603",16p13.3,AL136542,NM_032039,83986,ENSG00000167930,52.67,16,284545,319942,ITFG3
HGNC:13771,SOST,sclerostin,Approved,,"VBCH, DAND6",17q21.31,AF326736,NM_025237,50964,ENSG00000167941,55.36,17,41831099,41836156,
HGNC:37230,PRR25,proline rich 25,Approved,,gs64,16p13.3,BC156145,NM_001013638,388199,ENSG00000167945,57.93,16,855443,863861,
HGNC:28079,ZNF598,"zinc finger protein 598, E3 ubiquitin ligase",Approved,,"FLJ00086, HEL2",16p13.3,BC029270,NM_178167,90850,ENSG00000167962,64.24,16,2047655,2059824,
HGNC:14259,RAB26,"RAB26, member RAS oncogene family",Approved,,,16p13.3,AB027137,,25837,ENSG00000167964,58.26,16,2190804,2204166,
HGNC:24825,MLST8,"MTOR associated protein, LST8 homolog",Approved,,"Lst8, Pop3, GBL, GbetaL",16p13.3,,NM_022372,64223,ENSG00000167965,61.98,16,2254249,2259417,
HGNC:3121,E4F1,E4F transcription factor 1,Approved,,E4F,16p13.3,U87269,NM_004424,1877,ENSG00000167967,61.58,16,2273567,2285743,
HGNC:2958,DNASE1L2,deoxyribonuclease 1 like 2,Approved,,DNAS1L2,16p13.3,U62647,NM_001374,1775,ENSG00000167968,68.65,16,2285817,2288712,
HGNC:2703,ECI1,enoyl-CoA delta isomerase 1,Approved,DCI,,16p13.3,,,1632,ENSG00000167969,55.22,16,2289396,2302301,
HGNC:20879,CASKIN1,CASK interacting protein 1,Approved,,"KIAA1306, ANKS5A",16p13.3,AF451977,NM_020764,57524,ENSG00000167971,64.86,16,2227184,2246526,
HGNC:33,ABCA3,ATP binding cassette subfamily A member 3,Approved,ABC3,"ABC-C, EST111653, LBM180",16p13.3,U78735,NM_001089,21,ENSG00000167972,53.03,16,2325882,2390747,
HGNC:21423,KCTD5,potassium channel tetramerization domain containing 5,Approved,,FLJ20040,16p13.3,AK000047,NM_018992,54442,ENSG00000167977,59.23,16,2732476,2759031,
HGNC:16639,SRRM2,serine/arginine repetitive matrix 2,Approved,,"SRm300, SRL300, KIAA0324, Cwc21",16p13.3,AF201422,,23524,ENSG00000167978,52.86,16,2802330,2822539,
HGNC:26573,ZNF597,zinc finger protein 597,Approved,,"FLJ33071, HIT-4",16p13.3,AK057633,NM_152457,146434,ENSG00000167981,45.38,16,3486104,3493542,
HGNC:29889,NLRC3,NLR family CARD domain containing 3,Approved,,"CLR16.2, FLJ00348, NOD3",16p13.3,BK001112,NM_178844,197358,ENSG00000167984,51.01,16,3589033,3627401,
HGNC:26034,SDHAF2,succinate dehydrogenase complex assembly factor 2,Approved,"PGL2, C11orf79","FLJ20487, SDH5",11q12.2,AK000494,NM_017841,54949,ENSG00000167985,45.09,11,61197514,61215001,
HGNC:2717,DDB1,damage specific DNA binding protein 1,Approved,,,11q12.2,AJ002955,NM_001923,1642,ENSG00000167986,47.67,11,61066923,61110068,
HGNC:26097,VPS37C,VPS37C subunit of ESCRT-I,Approved,,FLJ20847,11q12.2,AK097326,NM_017966,55048,ENSG00000167987,49.88,11,60897728,60929089,
HGNC:26487,VWCE,von Willebrand factor C and EGF domains,Approved,,"URG11, FLJ32009, VWC1",11q12.2,AK056571,NM_152718,220001,ENSG00000167992,51.58,11,61025762,61062896,
HGNC:9780,RAB3IL1,RAB3A interacting protein like 1,Approved,,GRAB,11q12.2-q12.3,AF084557,NM_013401,5866,ENSG00000167994,59.29,11,61664773,61687741,
HGNC:12703,BEST1,bestrophin 1,Approved,VMD2,"BMD, BEST, RP50",11q12.3,AF057170,NM_004183,7439,ENSG00000167995,52.16,11,61717293,61732987,
HGNC:3976,FTH1,ferritin heavy chain 1,Approved,FTHL6,"FTH, PLIF, PIG15, FHC",11q12.3,,NM_002032,2495,ENSG00000167996,50.42,11,61727190,61735132,
HGNC:15832,BSCL2,"BSCL2 lipid droplet biogenesis associated, seipin",Approved,"GNG3LG, SPG17",seipin,11q12.3,,NM_032667,26580,ENSG00000168000,51.19,11,62457747,62477317,
HGNC:9194,POLR2G,RNA polymerase II subunit G,Approved,,"hRPB19, hsRPB7, RPB7",11q12.3,U20659,NM_002696,5436,ENSG00000168002,50.57,11,62529016,62534182,
HGNC:11026,SLC3A2,solute carrier family 3 member 2,Approved,MDU1,"4T2HC, 4F2, NACAE, CD98, CD98HC, 4F2HC",11q12.3,,NM_001012661,6520,ENSG00000168003,48.3,11,62623518,62656352,
HGNC:24978,PLAAT5,phospholipase A and acyltransferase 5,Approved,HRASLS5,"HRLP5, iNAT, PLAAT-5",11q12.3,AJ416558,NM_054108,117245,ENSG00000168004,40.25,11,63228876,63258666,HRASLS5
HGNC:25115,SPINDOC,spindlin interactor and repressor of chromatin binding,Approved,C11orf84,SPIN-DOC,11q13.1,BC007540,NM_138471,144097,ENSG00000168005,52.9,11,63580860,63595190,C11orf84
HGNC:25464,ATG16L2,autophagy related 16 like 2,Approved,,"FLJ00012, WDR80, ATG16B",11q13.4,AK024423,NM_033388,89849,ENSG00000168010,52.8,11,72525353,72554719,
HGNC:24564,C2CD3,C2 domain containing 3 centriole elongation regulator,Approved,,DKFZP586P0123,11q13.4,BC035599,NM_015531,26005,ENSG00000168014,40.35,11,73723763,73882255,
HGNC:29011,TRANK1,tetratricopeptide repeat and ankyrin repeat containing 1,Approved,,"LBA1, KIAA0342",3p22.2,AK096678,NM_014831,9881,ENSG00000168016,43.18,3,36868311,36986548,
HGNC:30761,TTC21A,tetratricopeptide repeat domain 21A,Approved,,"STI2, IFT139A",3p22.2,AJ487015,NM_145755,199223,ENSG00000168026,49.24,3,39149152,39180394,
HGNC:6502,RPSA,ribosomal protein SA,Approved,LAMR1,"LRP, 37LRP, p40, SA",3p22.1,S37431,NM_002295,3921,ENSG00000168028,45.15,3,39448180,39454033,
HGNC:3365,ENTPD3,ectonucleoside triphosphate diphosphohydrolase 3,Approved,CD39L3,"NTPDase-3, HB6",3p22.1,AF039917,NM_001248,956,ENSG00000168032,41.79,3,40428647,40470110,
HGNC:2514,CTNNB1,catenin beta 1,Approved,CTNNB,"beta-catenin, armadillo",3p22.1,X87838,NM_001098210,1499,ENSG00000168036,39.91,3,41236328,41301587,
HGNC:15784,ULK4,unc-51 like kinase 4,Approved,,"FLJ20574, REC01035, FAM7C1",3p22.1,AK000581,NM_017886,54986,ENSG00000168038,39.39,3,41288090,42003922,
HGNC:3573,FADD,Fas associated via death domain,Approved,,"MORT1, GIG3",11q13.3,U24231,NM_003824,8772,ENSG00000168040,55.01,11,70049269,70053496,
HGNC:6716,LTBP3,latent transforming growth factor beta binding protein 3,Approved,LTBP2,,11q13.1,AF135960,NM_021070,4054,ENSG00000168056,60.22,11,65306276,65326401,
HGNC:23536,NAALADL1,N-acetylated alpha-linked acidic dipeptidase like 1,Approved,,,11q13.1,AF010141,NM_005468,10004,ENSG00000168060,54.38,11,64812290,64826021,
HGNC:30179,SAC3D1,SAC3 domain containing 1,Approved,,"HSU79266, SHD1",11q13.1,U79266,NM_013299,29901,ENSG00000168061,58.58,11,64808373,64812300,
HGNC:25163,BATF2,basic leucine zipper ATF-like transcription factor 2,Approved,,MGC20410,11q13.1,AK092453,NM_138456,116071,ENSG00000168062,53.11,11,64755415,64764517,
HGNC:18120,SLC22A11,solute carrier family 22 member 11,Approved,,OAT4,11q13.1,AB026116,NM_018484,55867,ENSG00000168065,56.68,11,64323098,64340347,
HGNC:12950,SF1,splicing factor 1,Approved,ZNF162,"ZFM1, ZCCHC25",11q13.1,D26120,NM_004630,7536,ENSG00000168066,49.33,11,64532078,64546258,
HGNC:6864,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2,Approved,RAB8IP,"GCK, BL44",11q13.1,BC047865,NM_004579,5871,ENSG00000168067,59.08,11,64556290,64570713,
HGNC:27441,MAJIN,membrane anchored junction protein,Approved,C11orf85,,11q13.1,"AK093130, BC033501",NM_001037225,283129,ENSG00000168070,45.13,11,64704989,64739557,C11orf85
HGNC:26757,CCDC88B,coiled-coil domain containing 88B,Approved,CCDC88,"FLJ37970, BRLZ, HkRP3, FLJ00354, GIPIE",11q13.1,AK090436,NM_032251,283234,ENSG00000168071,61.63,11,64107695,64125006,
HGNC:19000,SCARA3,scavenger receptor class A member 3,Approved,,"CSR1, CSR, MSLR1, APC7, MSRL1",8p21.1,AB007829,NM_016240,51435,ENSG00000168077,50.25,8,27491385,27534293,
HGNC:18282,PBK,PDZ binding kinase,Approved,,"TOPK, FLJ14385, Nori-3, SPK, CT84",8p21.1,AB027249,NM_018492,55872,ENSG00000168078,37.25,8,27667137,27695612,
HGNC:28701,SCARA5,scavenger receptor class A member 5,Approved,,"FLJ23907, MGC45780, NET33",8p21.1,AK172746,NM_173833,286133,ENSG00000168079,49.04,8,27727399,27850244,
HGNC:9163,PNOC,prepronociceptin,Approved,,"PPNOC, N/OFQ, NOP",8p21.1,,NM_006228,5368,ENSG00000168081,47.01,8,28174503,28200872,
HGNC:21749,COPS6,COP9 signalosome subunit 6,Approved,,"MOV34-34KD, CSN6",7q22.1,BC002520,NM_006833,10980,ENSG00000168090,52.76,7,99686577,99689823,
HGNC:8575,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2,Approved,,,11q23.3,D63390,NM_002572,5049,ENSG00000168092,43.38,11,117014983,117047610,
HGNC:29422,ANKS3,ankyrin repeat and sterile alpha motif domain containing 3,Approved,,"KIAA1977, FLJ32345, FLJ32767",16p13.3,AK057329,NM_133450,124401,ENSG00000168096,49.79,16,4746513,4784379,
HGNC:28154,NUDT16L1,nudix hydrolase 16 like 1,Approved,,"SDOS, TIRR",16p13.3,BC006223,NM_032349,84309,ENSG00000168101,65.05,16,4743695,4745860,
HGNC:21360,KIAA1586,KIAA1586,Approved,,,6p12.1,AB046806,NM_020931,57691,ENSG00000168116,37.92,6,56911347,56920023,
HGNC:9781,RAB4A,"RAB4A, member RAS oncogene family",Approved,RAB4,HRES-1/RAB4,1q42.13,BC004309,NM_004578,5867,ENSG00000168118,41.31,1,229406822,229441641,
HGNC:8194,OR1F1,olfactory receptor family 1 subfamily F member 1 (gene/pseudogene),Approved,"OR1F4, OR1F6, OR1F7, OR1F8, OR1F9, OR1F5, OR1F10, OR1F13P","Olfmf, OR16-36, OR16-37, OR16-88, OR16-89, OR16-90, OLFMF, OR3-145",16p13.3,Y14442,,4992,ENSG00000168124,51.17,16,3254247,3255188,
HGNC:13966,OR2B2,olfactory receptor family 2 subfamily B member 2,Approved,OR2B9,"hs6M1-10, OR6-1, OR2B2Q",6p22.1,Z98744,,81697,ENSG00000168131,41.25,6,27878963,27880174,
HGNC:6265,KCNJ4,potassium inwardly rectifying channel subfamily J member 4,Approved,,"Kir2.3, HIR, HRK1, hIRK2, IRK3",22q13.1,U07364,NM_004981,3761,ENSG00000168135,56.51,22,38822332,38851205,
HGNC:25566,SETD5,SET domain containing 5,Approved,,FLJ10707,3p25.3,BC020956,NM_001080517,55209,ENSG00000168137,39.13,3,9439299,9520924,
HGNC:18517,VASN,vasorin,Approved,SLITL2,,16p13.3,AY358299,NM_138440,114990,ENSG00000168140,63.46,16,4421849,4433529,
HGNC:21357,FAM83B,family with sequence similarity 83 member B,Approved,C6orf143,FLJ30642,6p12.1,AK055204,NM_001010872,222584,ENSG00000168143,35.88,6,54711569,54806820,
HGNC:4778,H3-4,H3.4 histone,Approved,"H3FT, HIST3H3","H3t, H3/g, H3.4",1q42.13,Z49861,NM_003493,8290,ENSG00000168148,63.41,1,228612546,228613026,HIST3H3
HGNC:23192,THAP9,THAP domain containing 9,Approved,,FLJ34093,4q21.22,AK091412,NM_024672,79725,ENSG00000168152,37.02,4,83821837,83841122,
HGNC:8242,OR2C1,olfactory receptor family 2 subfamily C member 1,Approved,OR2C2P,OLFmf3,16p13.3,AF098664,,4993,ENSG00000168158,53.96,16,3405889,3406924,
HGNC:27146,RNF187,ring finger protein 187,Approved,,"RACO1, RACO-1",1q42.13,BC008022,NM_001010858,149603,ENSG00000168159,56.59,1,228674762,228683467,
HGNC:23576,HOOK3,hook microtubule tethering protein 3,Approved,,HK3,8p11.21,AK090540,NM_032410,84376,ENSG00000168172,40.46,8,42752075,42885682,
HGNC:19840,MAPK1IP1L,mitogen-activated protein kinase 1 interacting protein 1 like,Approved,C14orf32,,14q22.3,AK025580,NM_144578,93487,ENSG00000168175,40.17,14,55518349,55536910,
HGNC:24944,DDIT4,DNA damage inducible transcript 4,Approved,,"RTP801, FLJ20500, REDD-1, REDD1, Dig2",10q22.1,AK000507,NM_019058,54541,ENSG00000168209,58.72,10,74033678,74035794,
HGNC:5724,RBPJ,recombination signal binding protein for immunoglobulin kappa J region,Approved,"IGKJRB1, RBPSUH","SUH, IGKJRB, RBPJK, KBF2, RBP-J, CBF1",4p15.2,L07872,NM_015874,3516,ENSG00000168214,40.8,4,26165077,26436541,
HGNC:23038,LMBRD1,LMBR1 domain containing 1,Approved,C6orf209,"FLJ11240, bA810I22.1, cblF",6q13,AF113224,NM_018368,55788,ENSG00000168216,35,6,70385694,70507003,
HGNC:22917,ZCCHC4,zinc finger CCHC-type containing 4,Approved,,"HSPC052, FLJ23024, ZGRF4",4p15.2,AF161537,,29063,ENSG00000168228,38.93,4,25314407,25372005,
HGNC:9591,PTGDR,prostaglandin D2 receptor,Approved,,"DP, DP1, PTGDR1",14q22.1,U31332,NM_000953,5729,ENSG00000168229,43.9,14,52734431,52743442,
HGNC:26595,TTC39C,tetratricopeptide repeat domain 39C,Approved,C18orf17,"FLJ33761, HsT2697",18q11.2,AK091080,NM_153211,125488,ENSG00000168234,41.64,18,21572737,21715574,
HGNC:24247,GLYCTK,glycerate kinase,Approved,,"HBEBP4, HBEBP2",3p21.2,,NM_145262,132158,ENSG00000168237,56.81,3,52321105,52329272,
HGNC:4407,GNG4,G protein subunit gamma 4,Approved,,,1q42.3,BC022485,NM_004485,2786,ENSG00000168243,48.07,1,235710987,235814054,
HGNC:24463,UBTD2,ubiquitin domain containing 2,Approved,,"DC-UbP, MGC30022",5q35.1,AF251700,NM_152277,92181,ENSG00000168246,41.41,5,171636644,171711075,
HGNC:33853,POLR2J3,RNA polymerase II subunit J3,Approved,,,7q22.1,,NM_001097615,548644,ENSG00000168255,51.79,7,102178365,102213103,
HGNC:17898,NKIRAS2,NFKB inhibitor interacting Ras like 2,Approved,,"KBRAS2, DKFZP434N1526, kappaB-Ras2",17q21.2,AF229840,NM_017595,28511,ENSG00000168256,49.4,17,40163400,40177659,
HGNC:12392,DNAJC7,DnaJ heat shock protein family (Hsp40) member C7,Approved,TTC2,TPR2,17q21.2,U46571,,7266,ENSG00000168259,45.79,17,40128451,40173394,
HGNC:19698,KCNV2,potassium voltage-gated channel modifier subfamily V member 2,Approved,,Kv8.2,9p24.2,AF348983,NM_133497,169522,ENSG00000168263,41.9,9,2717502,2730037,
HGNC:21729,IRF2BP2,interferon regulatory factor 2 binding protein 2,Approved,,IRF-2BP2,1q42.3,AY278023,NM_182972,359948,ENSG00000168264,48.01,1,234740015,234745271,
HGNC:23734,PTF1A,pancreas associated transcription factor 1a,Approved,,"PTF1-p48, bHLHa29, p48",10p12.2,BK000272,NM_178161,256297,ENSG00000168267,60.38,10,23481256,23483181,
HGNC:25717,NT5DC2,5'-nucleotidase domain containing 2,Approved,,FLJ12442,3p21.1,AF131781,NM_022908,64943,ENSG00000168268,61.49,3,52558386,52569070,
HGNC:3815,FOXI1,forkhead box I1,Approved,FKHL10,FREAC6,5q35.1,BC029778,"NM_144769, NM_012188",2299,ENSG00000168269,53.96,5,169532901,169536727,
HGNC:37257,SMIM4,small integral membrane protein 4,Approved,C3orf78,,3p21.1,AK095910,NM_001124767,440957,ENSG00000168273,43.07,3,52568029,52613253,
HGNC:18025,COA6,cytochrome c oxidase assembly factor 6,Approved,C1orf31,,1q42.2,,NM_001012985,388753,ENSG00000168275,44.99,1,234509202,234519795,
HGNC:6325,KIF5C,kinesin family member 5C,Approved,,,2q23.1-q23.2,AB011103,NM_004522,3800,ENSG00000168280,43.03,2,149632819,149883273,
HGNC:7045,MGAT2,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",Approved,,GNT-II,14q21.3,U15128,NM_002408,4247,ENSG00000168282,47.97,14,50087489,50090198,
HGNC:1066,BMI1,"BMI1 proto-oncogene, polycomb ring finger",Approved,PCGF4,RNF51,10p12.2,BC011652,NM_005180,648,ENSG00000168283,41.6,10,22610140,22620413,
HGNC:23194,THAP11,THAP domain containing 11,Approved,,"HRIHFB2206, CTG-B45d, CTG-B43a, RONIN",16q22.1,AB015338,NM_020457,57215,ENSG00000168286,59.95,16,67876213,67878097,
HGNC:25221,MMADHC,metabolism of cobalamin associated D,Approved,C2orf25,"CL25022, cblD",2q23.2,BC023995,NM_015702,27249,ENSG00000168288,35.15,2,150426148,150444330,
HGNC:8808,PDHB,pyruvate dehydrogenase E1 subunit beta,Approved,,PDHE1B,3p14.3,,,5162,ENSG00000168291,43.56,3,58413357,58419584,
HGNC:23326,PXK,PX domain containing serine/threonine kinase like,Approved,,"FLJ20335, Slob",3p14.3,AY274811,NM_017771,54899,ENSG00000168297,43.61,3,58318607,58411748,
HGNC:4718,H1-4,"H1.4 linker histone, cluster member",Approved,"H1F4, HIST1H1E","H1.4, H1e, H1s-4",6p22.2,M60748,NM_005321,3008,ENSG00000168298,60.38,6,26156559,26157343,HIST1H1E
HGNC:30483,PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1,Approved,,FLJ10883,8q11.23,,NM_052937,115294,ENSG00000168300,36.74,8,52730140,52811735,
HGNC:22235,KCTD6,potassium channel tetramerization domain containing 6,Approved,,"MGC27385, KCASH3",3p14.3,AK074934,NM_153331,200845,ENSG00000168301,40.78,3,58477841,58488087,
HGNC:16002,MPLKIP,M-phase specific PLK1 interacting protein,Approved,C7orf11,"ORF20, TTDN1",7p14.1,AX048113,NM_138701,136647,ENSG00000168303,40.64,7,40165622,40174258,
HGNC:120,ACOX2,acyl-CoA oxidase 2,Approved,,"BRCACOX, BRCOX, THCCox",3p14.3,X95190,NM_003500,8309,ENSG00000168306,47.22,3,58490863,58523046,
HGNC:30827,FAM107A,family with sequence similarity 107 member A,Approved,,"DRR1, TU3A",3p14.3-p14.2,AF089854,NM_007177,11170,ENSG00000168309,48.7,3,58549844,58613337,
HGNC:6117,IRF2,interferon regulatory factor 2,Approved,,,4q35.1,,,3660,ENSG00000168310,45.42,4,185308867,185395734,
HGNC:7189,MOBP,myelin associated oligodendrocyte basic protein,Approved,,,3p22.1,D28113,"NM_006501, NM_182934, NM_182935",4336,ENSG00000168314,40.07,3,39508689,39570970,
HGNC:2558,CX3CR1,C-X3-C motif chemokine receptor 1,Approved,"GPR13, CMKBRL1","CMKDR1, V28, CCRL1",3p22.2,BC028078,NM_001337,1524,ENSG00000168329,46.15,3,39304985,39323226,
HGNC:31745,PPDPFL,pancreatic progenitor cell differentiation and proliferation factor like,Approved,C8orf22,,8q11.21,BC017981,NM_001007176,492307,ENSG00000168333,38.86,8,49966870,49988649,C8orf22
HGNC:14301,XIRP1,xin actin binding repeat containing 1,Approved,CMYA1,"DKFZp451D042, Xin",3p22.2,AW755250,NM_194293,165904,ENSG00000168334,58.29,3,39224701,39234087,
HGNC:17539,INSM2,INSM transcriptional repressor 2,Approved,,"IA-6, Mlt1",14q13.2,AF260323,,84684,ENSG00000168348,58.21,14,36003248,36006260,
HGNC:20113,DEGS2,"delta 4-desaturase, sphingolipid 2",Approved,C14orf66,"DES2, FADS8",14q32.2,,NM_206918,123099,ENSG00000168350,60.14,14,100612756,100626500,
HGNC:10583,SCN11A,sodium voltage-gated channel alpha subunit 11,Approved,SCN12A,"Nav1.9, NaN, SNS-2",3p22.2,AF126739,NM_014139,11280,ENSG00000168356,39.39,3,38887260,38992052,
HGNC:655,ARF4,ADP ribosylation factor 4,Approved,ARF2,,3p14.3,M36341,NM_001660,378,ENSG00000168374,41.71,3,57557090,57583947,
HGNC:7729,SEPTIN2,septin 2,Approved,"DIFF6, NEDD5, SEPT2","KIAA0158, hNedd5, Pnutl3",2q37.3,D28540,NM_006155,4735,ENSG00000168385,41.89,2,242254515,242293442,2-Sep
HGNC:24589,FILIP1L,filamin A interacting protein 1 like,Approved,,"DOC-1, GIP130",3q12.1,,NM_014890,11259,ENSG00000168386,38.55,3,99548985,99833357,
HGNC:25897,MFSD2A,major facilitator superfamily domain containing 2A,Approved,MFSD2,FLJ14490,1p34.2,AK093223,NM_032793,84879,ENSG00000168389,53.7,1,40420802,40435638,
HGNC:3061,DTYMK,deoxythymidylate kinase,Approved,,"CDC8, TYMK, TMPK",2q37.3,X54729,NM_012145,1841,ENSG00000168393,51.17,2,242615157,242626406,
HGNC:43,TAP1,"transporter 1, ATP binding cassette subfamily B member",Approved,ABCB2,"PSF1, RING4, D6S114E",6p21.32,,NM_000593,6890,ENSG00000168394,50.46,6,32812986,32821755,
HGNC:19421,ING5,inhibitor of growth family member 5,Approved,,"FLJ23842, p28ING5",2q37.3,AF189286,NM_032329,84289,ENSG00000168395,51.88,2,242641450,242668893,
HGNC:20790,ATG4B,autophagy related 4B cysteine peptidase,Approved,APG4B,"Apg4B, KIAA0943, DKFZp586D1822, AUTL1",2q37.3,AB023160,NM_013325,23192,ENSG00000168397,52.33,2,242576628,242613272,
HGNC:1030,BDKRB2,bradykinin receptor B2,Approved,,BK-2,14q32.2,S56772,,624,ENSG00000168398,50.21,14,96671016,96710666,
HGNC:26617,MLKL,mixed lineage kinase domain like pseudokinase,Approved,,FLJ34389,16q22.3,AK091708,NM_152649,197259,ENSG00000168404,45.73,16,74705753,74734858,
HGNC:25539,RFWD3,ring finger and WD repeat domain 3,Approved,,"FLJ10520, RNF201, FANCW",16q23.1,AK001382,NM_018124,55159,ENSG00000168411,43.53,16,74655292,74700779,
HGNC:7463,MTNR1A,melatonin receptor 1A,Approved,,MEL-1A-R,4q35.2,,,4543,ENSG00000168412,45.22,4,187454809,187476721,
